sveitarfelag,ar,hluti,heildarskuldir,eignir,langtimaskuldir,tekjur,utsvar,fasteignaskattur,framlag_jofnunarsjods,gjold,afskriftir,fjarmagnslidir,oreglulegir_lidir,rekstrarnidurstada,afborganir_langtimalana,tekin_ny_langtimalan,adrar_fjarmognunarhreyfingar,ny_fjarfesting,eigid_fe,veltufjarmunir,handbaert_fe,skammtimakrofur_eigin_fyrirtaeki,skammtimaskuldir,fjarfestingarhreyfingar,nyjar_langtimaskuldir,launagjold,veltufe,skatttekjur_an_jofnundarsjóðs,mannfjoldi,eiginfjarhlutfall,fjarf_nylan,fjarfesting_hlutf_skuldir,fjarmagnslidir_a_ibua,framlegd,framlegd_hlutf,gjold_a_ibua,handbaert_fe_per_ibui,jofnunarsjodur_a_ibua,launagjold_per_ibui,launagjold_hlutf_gjold,nettoskuldir,nettoskuldir_hlutf_tekjur,rekstrarnidurstada_hlutf,rekstrarnidurstada_a_ibua,rekstur_3_ar,tekjur_3_ar,rekstur_3_ar_hlutf_tekjur,utsvar_a_ibua,fasteignaskattur_a_ibua,skuldahlutfall,skuldir_hlutf_tekjur,skuldir_per_ibui,tekjur_a_ibua,ny_langtimalan_a_ibua,veltufe_hlutf_skuldir,veltufe_hlutf_tekjur,veltufjarhlutfall,veltufe_hlutf_afborganir
Súðavíkurhreppur,2020,A og B-hluti,68646000,684520000,30570000,315878000,115875000,19665000,127938000,295276000,19597000,0,0,69956000,-8493000,0,0,-100223000,615874000,186242000,157102000,0,38076000,-18223000,0,157257000,41081700,NA,199,0.899716589727108,100223000,1.45999766920141,0,40199000,0.12726115778876654,1483798.9949748744,789457.2864321608,642904.5226130653,790236.1809045227,0.5325763014941952,-117596000,-0.3722829700074079,0.2214652492417959,351537.6884422111,116388000,962907000,0.12087148603136129,582286.432160804,98819.09547738693,0.100283410272892,0.2173180784986609,344954.7738693467,1587326.6331658291,0,-0.3493460661927276,0.13005559108263318,4.891322617922051,-4.837124690921936
Súðavíkurhreppur,2021,A-hluti,84088000,735487000,4837000,297955000,132656000,20471000,116342000,276555000,14877000,0,0,20116000,-2810000,0,0,-2778000,651399000,340831000,165266000,150253000,79251000,-9790000,0,150461000,35405000,NA,197,0.8856703109640279,2778000,0.03303681857102084,0,36277000,0.1217532848920139,1403832.4873096447,838913.7055837563,590568.5279187817,763761.4213197969,0.5440545280323986,-106490000,-0.357402963534762,0.06751355070396536,102111.67512690356,117433000,902701000,0.13009069448244767,673380.7106598985,103913.70558375634,0.11432968903597207,0.28221711332248156,426842.6395939086,1512461.9289340102,0,-0.332472532632172,0.11882666845664613,4.300652357698956,-12.599644128113878
Súðavíkurhreppur,2021,A og B-hluti,55177000,705020000,4837000,332213000,132656000,20471000,116342000,295963000,21061000,0,0,33968000,-26855000,0,0,-22018000,649843000,204594000,175887000,0,50340000,-5030000,0,154748000,36995000,NA,197,0.9217369720007943,22018000,0.3990430795440129,0,57311000,0.17251281557314133,1502350.2538071065,892827.4111675126,590568.5279187817,785522.8426395939,0.5228626551291884,-149417000,-0.4497626522742939,0.10224765436632521,172426.3959390863,131320000,972661000,0.1350110675764732,673380.7106598985,103913.70558375634,0.0782630279992057,0.16608922588821026,280086.2944162437,1686360.4060913706,0,-0.24759565511287204,0.11135927853515666,4.064243146603099,-1.377583317817911
Súðavíkurhreppur,2022,A-hluti,120896000,797062000,1815000,330372000,145808000,17925000,133288000,307607000,16020000,0,0,24768000,-3192000,0,0,-15403000,676166000,403952000,100970000,264572000,119081000,-14122000,0,159339000,41044000,NA,203,0.8483229660929764,15403000,0.12740702752779248,0,38785000,0.11739796350780332,1515305.4187192118,497389.16256157635,656591.1330049261,784921.1822660099,0.5179953642147286,-18484000,-0.05594905137239233,0.07497003378010243,122009.85221674877,116718000,929481000,0.12557330381148188,718266.0098522167,88300.49261083743,0.15167703390702358,0.3659390020946085,595546.7980295566,1627448.2758620689,0,-2.2205150400346247,0.12423571004806702,3.392245614329742,-12.858395989974937
Súðavíkurhreppur,2022,A og B-hluti,87740000,782683000,1815000,366115000,145808000,17276000,133288000,323307000,20121000,0,0,45101000,-3192000,0,0,-129709000,694943000,217903000,170609000,0,85925000,-64428000,0,164082000,45785000,NA,203,0.8878984211998983,129709000,1.4783337132436745,0,62929000,0.1718831514688008,1592645.3201970444,840438.4236453202,656591.1330049261,808285.7142857143,0.5075114364984364,-130163000,-0.3555249033773541,0.12318806932248064,222172.41379310345,149025000,1014206000,0.14693760439200715,718266.0098522167,85103.44827586207,0.11210157880010174,0.2396514756292422,432216.7487684729,1803522.1674876846,0,-0.35175126572067333,0.12505633475820438,2.535967413441955,-14.343671679197994
Súðavíkurhreppur,2023,A-hluti,215162000,1002200000,0,411609000,166360000,21665000,181429000,310128000,15375000,0,0,110871000,-3700000,0,0,-3661000,787038000,621501000,265585000,315633000,215162000,-4016000,0,139468000,126519000,NA,223,0.7853103173019358,3661000,0.017015086307061656,0,116856000,0.2839004978025262,1390708.5201793723,1190964.1255605381,813582.9596412556,625417.0403587444,0.4497110870350307,-90706000,-0.22036933108848447,0.26935999941692235,497179.3721973094,155755000,1039936000,0.14977363991630255,746008.9686098655,97152.466367713,0.2146896826980642,0.5227339538251107,964852.0179372197,1845780.269058296,0,-1.394825039137433,0.3073766608601853,2.88852585493721,-34.19432432432433
Súðavíkurhreppur,2023,A og B-hluti,181465000,989720000,0,434204000,166360000,20892000,181429000,330597000,20410000,0,0,113312000,-3700000,0,0,-115150000,808255000,330884000,277315000,0,181465000,-115505000,0,144147000,133980000,NA,223,0.8166501636826577,115150000,0.6345576281927644,0,124017000,0.28561920203406693,1482497.7578475336,1243565.0224215246,813582.9596412556,646399.1031390134,0.43602029056525016,-149419000,-0.34412165710127035,0.2609648920783779,508125.5605381166,192381000,1132532000,0.16986804787855883,746008.9686098655,93686.09865470852,0.18334983631734225,0.41792567548894066,813744.3946188341,1947103.139013453,0,-0.8966731138610217,0.30856463782001087,1.8234039621965668,-36.21081081081081
Tjörneshreppur,2002,A-hluti,905000,22091000,0,17845000,0,0,7808000,17716000,0,240000,0,369000,0,0,0,-3835000,21186000,5481000,0,0,905000,-4291000,0,2122000,129000,NA,69,0.9590330903988049,3835000,4.237569060773481,3478.2608695652175,129000,0.007228915662650603,256753.6231884058,0,113159.42028985507,30753.623188405796,0.11977873109053963,-4576000,-0.2564303726534043,0.020678061081535443,5347.826086956522,NA,NA,NA,0,0,0.04096690960119509,0.05071448585037826,13115.942028985508,258623.1884057971,0,-0.02819055944055944,0.007228915662650603,6.056353591160221,Inf
Tjörneshreppur,2002,A og B-hluti,905000,22091000,0,17845000,0,0,7808000,17716000,0,240000,0,369000,0,0,0,-3835000,21186000,5481000,0,0,905000,-4291000,0,2122000,129000,NA,69,0.9590330903988049,3835000,4.237569060773481,3478.2608695652175,129000,0.007228915662650603,256753.6231884058,0,113159.42028985507,30753.623188405796,0.11977873109053963,-4576000,-0.2564303726534043,0.020678061081535443,5347.826086956522,NA,NA,NA,0,0,0.04096690960119509,0.05071448585037826,13115.942028985508,258623.1884057971,0,-0.02819055944055944,0.007228915662650603,6.056353591160221,Inf
Tjörneshreppur,2003,A-hluti,279000,22944000,0,22090000,0,0,11496000,20344000,0,97000,0,1478000,0,0,0,0,22665000,6338000,0,0,279000,3000,0,1923000,1478000,NA,66,0.9878399581589958,0,0,1469.6969696969697,1746000,0.07904028972385695,308242.42424242425,0,174181.81818181818,29136.363636363636,0.0945241840346048,-6059000,-0.27428700769578995,0.06690810321412403,22393.939393939392,NA,NA,NA,0,0,0.012160041841004166,0.01263014938886374,4227.272727272727,334696.9696969697,0,-0.2439346426803103,0.06690810321412403,22.7168458781362,Inf
Tjörneshreppur,2003,A og B-hluti,279000,22944000,0,22090000,0,0,11496000,20344000,0,97000,0,1478000,0,0,0,0,22665000,6338000,0,0,279000,3000,0,1923000,1478000,NA,66,0.9878399581589958,0,0,1469.6969696969697,1746000,0.07904028972385695,308242.42424242425,0,174181.81818181818,29136.363636363636,0.0945241840346048,-6059000,-0.27428700769578995,0.06690810321412403,22393.939393939392,NA,NA,NA,0,0,0.012160041841004166,0.01263014938886374,4227.272727272727,334696.9696969697,0,-0.2439346426803103,0.06690810321412403,22.7168458781362,Inf
Tjörneshreppur,2004,A-hluti,205000,24842000,0,23624000,0,0,11968000,21756000,0,112000,0,1980000,0,0,0,0,24636000,8284000,0,0,205000,48000,0,2668000,1980000,NA,66,0.991707591981322,0,0,1696.969696969697,1868000,0.07907213003725025,329636.36363636365,0,181333.33333333334,40424.242424242424,0.1226328369185512,-8079000,-0.34198272942770064,0.0838130714527599,30000,3827000,63559000,0.06021177173964348,0,0,0.008292408018678032,0.0086776159837453435,3106.060606060606,357939.3939393939,0,-0.24507983661344226,0.0838130714527599,40.40975609756097,Inf
Tjörneshreppur,2004,A og B-hluti,205000,24842000,0,23624000,0,0,11968000,21756000,0,112000,0,1980000,0,0,0,0,24636000,8284000,0,0,205000,48000,0,2668000,1980000,NA,66,0.991707591981322,0,0,1696.969696969697,1868000,0.07907213003725025,329636.36363636365,0,181333.33333333334,40424.242424242424,0.1226328369185512,-8079000,-0.34198272942770064,0.0838130714527599,30000,3827000,63559000,0.06021177173964348,0,0,0.008292408018678032,0.0086776159837453435,3106.060606060606,357939.3939393939,0,-0.24507983661344226,0.0838130714527599,40.40975609756097,Inf
Tjörneshreppur,2005,A-hluti,480000,29926000,0,23271000,0,0,10974000,18347000,0,324000,0,4810000,49000,0,0,0,29446000,13417000,0,0,480000,0,0,2970000,4810000,NA,64,0.9839604357414957,0,0,5062.5,4924000,0.21159382922951314,286671.875,0,171468.75,46406.25,0.16187932632037935,-12937000,-0.5559279790296936,0.20669502814662025,75156.25,8268000,68985000,0.11985214176994999,0,0,0.01603956425850428,0.020626530875338403,7500,363609.375,0,-0.37180180876555613,0.20669502814662025,27.952083333333334,98.16326530612245
Tjörneshreppur,2005,A og B-hluti,480000,29926000,0,23271000,0,0,10974000,18347000,0,324000,0,4810000,49000,0,0,0,29446000,13417000,0,0,480000,0,0,2970000,4810000,NA,64,0.9839604357414957,0,0,5062.5,4924000,0.21159382922951314,286671.875,0,171468.75,46406.25,0.16187932632037935,-12937000,-0.5559279790296936,0.20669502814662025,75156.25,8268000,68985000,0.11985214176994999,0,0,0.01603956425850428,0.020626530875338403,7500,363609.375,0,-0.37180180876555613,0.20669502814662025,27.952083333333334,98.16326530612245
Tjörneshreppur,2006,A-hluti,307000,34358000,0,22123000,0,0,9356000,18452000,0,935000,0,4606000,0,0,0,0,34051000,17681000,0,0,307000,-168000,0,3500000,4606000,NA,63,0.9910646719832353,0,0,14841.269841269841,3671000,0.16593590381051396,292888.8888888889,0,148507.9365079365,55555.555555555555,0.18968133535660092,-17374000,-0.7853365275957148,0.20819961126429506,73111.11111111111,11396000,69018000,0.16511634646034368,0,0,0.008935328016764665,0.01387696062920942,4873.015873015873,351158.7301587302,0,-0.26510878323932313,0.20819961126429506,57.5928338762215,Inf
Tjörneshreppur,2006,A og B-hluti,307000,34358000,0,22123000,0,0,9356000,18452000,0,935000,0,4606000,0,0,0,0,34051000,17681000,0,0,307000,-168000,0,3500000,4606000,NA,63,0.9910646719832353,0,0,14841.269841269841,3671000,0.16593590381051396,292888.8888888889,0,148507.9365079365,55555.555555555555,0.18968133535660092,-17374000,-0.7853365275957148,0.20819961126429506,73111.11111111111,11396000,69018000,0.16511634646034368,0,0,0.008935328016764665,0.01387696062920942,4873.015873015873,351158.7301587302,0,-0.26510878323932313,0.20819961126429506,57.5928338762215,Inf
Tjörneshreppur,2007,A-hluti,252000,39848000,0,25228000,0,0,11163000,23689000,0,1765000,0,3304000,0,0,0,0,39596000,21902000,0,0,252000,143000,0,4365000,4132000,NA,60,0.9936759686809877,0,0,29416.666666666668,1539000,0.06100364674171555,394816.6666666667,0,186050,72750,0.184262737979653,-21650000,-0.8581734580624703,0.1309655937846837,55066.666666666664,12720000,70622000,0.18011384554388152,0,0,0.006324031319012269,0.009988901220865706,4200,420466.6666666667,0,-0.19085450346420324,0.163786269224671,86.91269841269842,Inf
Tjörneshreppur,2007,A og B-hluti,252000,39848000,0,25228000,0,0,11163000,23689000,0,1765000,0,3304000,0,0,0,0,39596000,21902000,0,0,252000,143000,0,4365000,4132000,NA,60,0.9936759686809877,0,0,29416.666666666668,1539000,0.06100364674171555,394816.6666666667,0,186050,72750,0.184262737979653,-21650000,-0.8581734580624703,0.1309655937846837,55066.666666666664,12720000,70622000,0.18011384554388152,0,0,0.006324031319012269,0.009988901220865706,4200,420466.6666666667,0,-0.19085450346420324,0.163786269224671,86.91269841269842,Inf
Tjörneshreppur,2008,A-hluti,1497000,44409000,0,26143000,0,0,10398000,25528000,0,2702000,0,3317000,0,0,0,0,42912000,26741000,0,0,1497000,270000,0,3110000,4246000,NA,60,0.9662906167668716,0,0,45033.333333333336,615000,0.023524461614963854,425466.6666666667,0,173300,51833.333333333336,0.12182701347539956,-25244000,-0.9656122097693455,0.1268790880924148,55283.333333333336,11227000,73494000,0.15276076958663293,0,0,0.03370938323312844,0.05726198217496079,24950,435716.6666666667,0,-0.16819838377436222,0.16241441303599433,17.86305945223781,Inf
Tjörneshreppur,2008,A og B-hluti,1497000,44409000,0,26143000,0,0,10398000,25528000,0,2702000,0,3317000,0,0,0,0,42912000,26741000,0,0,1497000,270000,0,3110000,4246000,NA,60,0.9662906167668716,0,0,45033.333333333336,615000,0.023524461614963854,425466.6666666667,0,173300,51833.333333333336,0.12182701347539956,-25244000,-0.9656122097693455,0.1268790880924148,55283.333333333336,11227000,73494000,0.15276076958663293,0,0,0.03370938323312844,0.05726198217496079,24950,435716.6666666667,0,-0.16819838377436222,0.16241441303599433,17.86305945223781,Inf
Tjörneshreppur,2009,A-hluti,1038000,49914000,0,24162000,0,0,7779000,20676000,0,2478000,0,5964000,0,0,0,0,48876000,31160000,0,0,1038000,-1248000,0,4305000,5965000,NA,58,0.9792042312777978,0,0,42724.137931034486,3486000,0.1442761360814502,356482.7586206897,0,134120.6896551724,74224.13793103448,0.20821242019733024,-30122000,-1.2466683221587618,0.2468338713682642,102827.58620689655,12585000,75533000,0.16661591622204863,0,0,0.020795768722202235,0.04296001986590514,17896.55172413793,416586.2068965517,0,-0.19802801938782286,0.24687525867063984,30.01926782273603,Inf
Tjörneshreppur,2009,A og B-hluti,1038000,49914000,0,24162000,0,0,7779000,20676000,0,2478000,0,5964000,0,0,0,0,48876000,31160000,0,0,1038000,-1248000,0,4305000,5965000,NA,58,0.9792042312777978,0,0,42724.137931034486,3486000,0.1442761360814502,356482.7586206897,0,134120.6896551724,74224.13793103448,0.20821242019733024,-30122000,-1.2466683221587618,0.2468338713682642,102827.58620689655,12585000,75533000,0.16661591622204863,0,0,0.020795768722202235,0.04296001986590514,17896.55172413793,416586.2068965517,0,-0.19802801938782286,0.24687525867063984,30.01926782273603,Inf
Tjörneshreppur,2010,A-hluti,1724000,54708000,0,19642000,0,0,4623000,16780000,0,1248000,0,4110000,0,0,0,0,52984000,35711000,0,0,1724000,-746000,0,4936000,5177000,NA,56,0.9684872413540981,0,0,22285.714285714286,2862000,0.14570817635678648,299642.85714285716,0,82553.57142857143,88142.85714285714,0.2941597139451728,-33987000,-1.7303227777212096,0.20924549434884432,73392.85714285714,13391000,69947000,0.19144495117731997,0,0,0.03151275864590186,0.0877711027390286,30785.714285714286,350750,0,-0.15232294700915056,0.263567864779554,20.714037122969838,Inf
Tjörneshreppur,2010,A og B-hluti,1724000,54708000,0,19642000,0,0,4623000,16780000,0,1248000,0,4110000,0,0,0,0,52984000,35711000,0,0,1724000,-746000,0,4936000,5177000,NA,56,0.9684872413540981,0,0,22285.714285714286,2862000,0.14570817635678648,299642.85714285716,0,82553.57142857143,88142.85714285714,0.2941597139451728,-33987000,-1.7303227777212096,0.20924549434884432,73392.85714285714,13391000,69947000,0.19144495117731997,0,0,0.03151275864590186,0.0877711027390286,30785.714285714286,350750,0,-0.15232294700915056,0.263567864779554,20.714037122969838,Inf
Tjörneshreppur,2011,A-hluti,1341333.0383300781,58827140.625,0,21606329.650878906,0,0,3517445.068359375,17744721.468925476,0,640460.02197265625,0,4502068.203926086,0,0,0,0,57485808.59375,40236233.154296875,0,0,1341333.0383300781,-913007.01904296875,0,4793152.4658203125,5820867.7978515625,NA,57,0.9771987552514159,0,0,11236.140736362391,3861608.18195343,0.1787257828770722,311310.90296360484,0,61709.56260279605,84090.39413719847,0.2701170866059562,-38894900.1159668,-1.8001623017162762,0.208368023476072,78983.65270045766,14576068.203926086,65410329.650878906,0.22284046391027829,0,0,0.022801244748584137,0.06208055972503017,23532.158567194354,379058.4149277001,0,-0.1496563246208731,0.2694056737959092,29.997198312799224,Inf
Tjörneshreppur,2011,A og B-hluti,1341333.0383300781,58827140.625,0,21606329.650878906,0,0,3517445.068359375,17744721.468925476,0,640460.02197265625,0,4502068.203926086,0,0,0,0,57485808.59375,40236233.154296875,0,0,1341333.0383300781,-913007.01904296875,0,4793152.4658203125,5820867.7978515625,NA,57,0.9771987552514159,0,0,11236.140736362391,3861608.18195343,0.1787257828770722,311310.90296360484,0,61709.56260279605,84090.39413719847,0.2701170866059562,-38894900.1159668,-1.8001623017162762,0.208368023476072,78983.65270045766,14576068.203926086,65410329.650878906,0.22284046391027829,0,0,0.022801244748584137,0.06208055972503017,23532.158567194354,379058.4149277001,0,-0.1496563246208731,0.2694056737959092,29.997198312799224,Inf
Tjörneshreppur,2012,A-hluti,57353000,286130000,12700000,26928000,17447000,1724000,3312000,14121000,287000,0,0,13848000,0,0,0,-6074000,559361000,126827000,71940000,7858000,44653000,3351000,0,4708000,10927000,NA,55,1.9549190927200923,6074000,0.10590553240458214,0,13094000,0.4862596553773024,256745.45454545456,1308000,60218.181818181816,85600,0.33340414984774447,-61616000,-2.2881758764111706,0.5142602495543672,251781.81818181818,22460068.203926086,68176329.6508789,0.32944085313687077,317218.1818181818,31345.454545454544,-0.9549190927200923,2.129864824717766,1042781.8181818182,489600,0,-0.1773403012204622,0.4057857991681521,2.840279488500213,Inf
Tjörneshreppur,2012,A og B-hluti,105377000,263018000,23998000,26928000,17447000,1724000,3312000,14121000,287000,0,0,13848000,0,0,0,-6074000,566678000,181359000,74953000,0,81379000,3351000,0,4708000,10927000,NA,55,2.1545217437589823,6074000,0.05764066162445315,0,13094000,0.4862596553773024,256745.45454545456,1362781.8181818181,60218.181818181816,85600,0.33340414984774447,-75982000,-2.8216726084373143,0.5142602495543672,251781.81818181818,22460068.203926086,68176329.6508789,0.32944085313687077,317218.1818181818,31345.454545454544,-1.1545217437589823,3.913287284610814,1915945.4545454546,489600,0,-0.14381037614171777,0.4057857991681521,2.2285724818442105,Inf
Tjörneshreppur,2013,A-hluti,1070000,76802000,0,26392000,19588000,1887000,3717000,21215000,535000,0,0,6822000,0,0,0,-5319000,75732000,56280000,54750000,0,1070000,-4668000,0,4619000,6705000,NA,55,0.9860680711439807,5319000,4.971028037383178,0,5712000,0.21642922097605335,385727.2727272727,995454.5454545454,67581.81818181818,83981.81818181818,0.21772330897949563,-55210000,-2.0919217944831767,0.2584874204304335,124036.36363636363,25172068.203926086,74926329.6508789,0.33595757754605043,356145.45454545453,34309.09090909091,0.013931928856019349,0.04054258866323128,19454.545454545456,479854.54545454547,0,-0.12144539032783916,0.2540542588663231,52.598130841121495,Inf
Tjörneshreppur,2013,A og B-hluti,1070000,76802000,0,26392000,19588000,1887000,3717000,21215000,535000,0,0,6822000,0,0,0,-5319000,75732000,56280000,54750000,0,1070000,-4668000,0,4619000,6705000,NA,55,0.9860680711439807,5319000,4.971028037383178,0,5712000,0.21642922097605335,385727.2727272727,995454.5454545454,67581.81818181818,83981.81818181818,0.21772330897949563,-55210000,-2.0919217944831767,0.2584874204304335,124036.36363636363,25172068.203926086,74926329.6508789,0.33595757754605043,356145.45454545453,34309.09090909091,0.013931928856019349,0.04054258866323128,19454.545454545456,479854.54545454547,0,-0.12144539032783916,0.2540542588663231,52.598130841121495,Inf
Tjörneshreppur,2014,A-hluti,6913000,43575000,4761000,27403000,19864000,2094000,4605000,26816000,666000,0,-40781000,-39070000,0,5550000,0,0,36662000,24881000,22188000,0,2152000,-6720000,5550000,5199000,-31073000,NA,55,0.8413539873780838,5550000,0.8028352379574715,0,1253000,0.045724920629128196,487563.63636363635,403418.1818181818,83727.27272727272,94527.27272727272,0.19387678997613364,-17968000,-0.6556946319746013,-1.4257563040543006,-710363.6363636364,-18400000,80723000,-0.2279399923194133,361163.63636363635,38072.72727272727,0.15864601262191624,0.25227164908951577,125690.90909090909,498236.36363636365,100909.09090909091,1.7293521816562778,-1.1339269423055869,11.561802973977695,-Inf
Tjörneshreppur,2014,A og B-hluti,6913000,43575000,4761000,27403000,19864000,2094000,4605000,26816000,666000,0,-40781000,-39070000,0,5550000,0,0,36662000,24881000,22188000,0,2152000,-6720000,5550000,5199000,-31073000,NA,55,0.8413539873780838,5550000,0.8028352379574715,0,1253000,0.045724920629128196,487563.63636363635,403418.1818181818,83727.27272727272,94527.27272727272,0.19387678997613364,-17968000,-0.6556946319746013,-1.4257563040543006,-710363.6363636364,-18400000,80723000,-0.2279399923194133,361163.63636363635,38072.72727272727,0.15864601262191624,0.25227164908951577,125690.90909090909,498236.36363636365,100909.09090909091,1.7293521816562778,-1.1339269423055869,11.561802973977695,-Inf
Tjörneshreppur,2015,A-hluti,6679000,52770000,4079000,30424000,23036000,2285000,4933000,21167000,666000,0,0,9429000,-772000,0,0,0,46091000,34532000,31995000,0,2600000,-308000,0,5374000,10299000,NA,59,0.8734318741709305,0,0,0,9923000,0.3261569813305285,358762.71186440677,542288.1355932204,83610.16949152542,91084.74576271187,0.25388576557849485,-27853000,-0.9154943465684986,0.3099198001577702,159813.5593220339,-22819000,84219000,-0.2709483608211924,390440.6779661017,38728.813559322036,0.1265681258290695,0.21953063371022877,113203.38983050847,515661.0169491525,0,-0.36976268265536927,0.33851564554299235,13.281538461538462,-13.340673575129534
Tjörneshreppur,2015,A og B-hluti,6679000,52770000,4079000,30424000,23036000,2285000,4933000,21167000,666000,0,0,9429000,-772000,0,0,0,46091000,34532000,31995000,0,2600000,-308000,0,5374000,10299000,NA,59,0.8734318741709305,0,0,0,9923000,0.3261569813305285,358762.71186440677,542288.1355932204,83610.16949152542,91084.74576271187,0.25388576557849485,-27853000,-0.9154943465684986,0.3099198001577702,159813.5593220339,-22819000,84219000,-0.2709483608211924,390440.6779661017,38728.813559322036,0.1265681258290695,0.21953063371022877,113203.38983050847,515661.0169491525,0,-0.36976268265536927,0.33851564554299235,13.281538461538462,-13.340673575129534
Tjörneshreppur,2016,A-hluti,6161000,68226000,3371000,37175000,27547000,2567000,6705000,21979000,666000,0,0,15974000,-784000,0,0,0,62065000,48549000,46002000,0,2790000,-2105000,0,4651000,16732000,NA,60,0.9096971828921525,0,0,0,15862000,0.426684599865501,366316.6666666667,766700,111750,77516.66666666667,0.21161108330679285,-42388000,-1.1402286482851378,0.4296973772696705,266233.3333333333,-13667000,95002000,-0.14386012926043662,459116.6666666667,42783.333333333336,0.09030281710784749,0.16572965702757228,102683.33333333333,619583.3333333334,0,-0.394734358780787,0.4500874243443174,17.401075268817205,-21.341836734693878
Tjörneshreppur,2016,A og B-hluti,6161000,68226000,3371000,37175000,27547000,2567000,6705000,21979000,666000,0,0,15974000,-784000,0,0,0,62065000,48549000,46002000,0,2790000,-2105000,0,4651000,16732000,NA,60,0.9096971828921525,0,0,0,15862000,0.426684599865501,366316.6666666667,766700,111750,77516.66666666667,0.21161108330679285,-42388000,-1.1402286482851378,0.4296973772696705,266233.3333333333,-13667000,95002000,-0.14386012926043662,459116.6666666667,42783.333333333336,0.09030281710784749,0.16572965702757228,102683.33333333333,619583.3333333334,0,-0.394734358780787,0.4500874243443174,17.401075268817205,-21.341836734693878
Tjörneshreppur,2017,A-hluti,5995299.999999999,79833100,2622600,37854100,27132300,2836300,7686900,26674399.999999996,665600,0,0,11772700,-798400,0,0,0,73837800,54624299.99999999,48595100,3147500,3372700,-9344600,0,4955700,12501900.000000002,NA,57,0.9249020769580537,0,0,0,11845300.000000004,0.3129198686535938,467971.92982456135,852545.6140350878,134857.8947368421,86942.1052631579,0.1857848723870078,-45481499.99999999,-1.2014946861766622,0.31100197864960466,206538.59649122806,37175700,105453100,0.35253302178883317,476005.2631578947,49759.649122807015,0.07509792304194629,0.1583791451916701,105180.70175438595,664107.0175438597,0,-0.2748787968734541,0.33026541378608926,16.196015062116402,-15.658692384769541
Tjörneshreppur,2017,A og B-hluti,5995299.999999999,79833100,2622600,37854100,27132300,2836300,7686900,26674399.999999996,665600,0,0,11772700,-798400,0,0,0,73837800,54624299.99999999,48595100,3147500,3372700,-9344600,0,4955700,12501900.000000002,NA,57,0.9249020769580537,0,0,0,11845300.000000004,0.3129198686535938,467971.92982456135,852545.6140350878,134857.8947368421,86942.1052631579,0.1857848723870078,-45481499.99999999,-1.2014946861766622,0.31100197864960466,206538.59649122806,37175700,105453100,0.35253302178883317,476005.2631578947,49759.649122807015,0.07509792304194629,0.1583791451916701,105180.70175438595,664107.0175438597,0,-0.2748787968734541,0.33026541378608926,16.196015062116402,-15.658692384769541
Tjörneshreppur,2018,A-hluti,4266800,96185900,1874700,40658600,28878400,3019200,8521400,22917900,665600,0,0,18081600,-815500,0,0,0,91919300,68642800,64827700,161600,2392100,-14099.999999999909,0,5553600,18840999.999999996,NA,58,0.9556421471338314,0,0,0,18406300,0.4527037330355694,395136.2068965517,1117718.9655172413,146920.6896551724,95751.72413793103,0.24232586755330987,-64214400,-1.5793559050237833,0.44471772269581344,311751.724137931,45828300,115687700,0.3961380509768973,497903.4482758621,52055.1724137931,0.04435785286616856,0.1049421278647076,73565.5172413793,701010.3448275862,0,-0.2934077091742662,0.46339519806387813,28.695623092680073,-23.103617412630285
Tjörneshreppur,2018,A og B-hluti,4266800,96185900,1874700,40658600,28878400,3019200,8521400,22917900,665600,0,0,18081600,-815500,0,0,0,91919300,68642800,64827700,161600,2392100,-14099.999999999909,0,5553600,18840999.999999996,NA,58,0.9556421471338314,0,0,0,18406300,0.4527037330355694,395136.2068965517,1117718.9655172413,146920.6896551724,95751.72413793103,0.24232586755330987,-64214400,-1.5793559050237833,0.44471772269581344,311751.724137931,45828300,115687700,0.3961380509768973,497903.4482758621,52055.1724137931,0.04435785286616856,0.1049421278647076,73565.5172413793,701010.3448275862,0,-0.2934077091742662,0.46339519806387813,28.695623092680073,-23.103617412630285
Tjörneshreppur,2019,A-hluti,2011600,112819000,0,46235600.00000001,29967800,3573300,12342200,28512400,665600,0,0,18889200.000000004,-2732800,0,0,0,110808000,87258800,83975700,0,2011600,161600,0,7849400,20896899.999999996,NA,53,0.9821749882555243,0,0,0,18388800.000000007,0.39771950618138413,537969.8113207547,1584447.1698113207,232871.69811320756,148101.88679245283,0.2752977651828678,-85247200,-1.843756758861137,0.4085423353433285,356400.00000000006,48743500,124748300,0.39073478356017677,565430.1886792453,67420.75471698113,0.017825011744475705,0.04350760020417167,37954.71698113208,872369.8113207548,0,-0.24513297797464312,0.4519655849605065,43.37780870948499,-7.646699355971895
Tjörneshreppur,2019,A og B-hluti,2012000,112820000,0,46235000,29968000,3573000,12342000,28511600,665600,0,0,18889400,-2733000,0,0,0,110808000,87260000,83976000,0,2012000,162000,0,7849000,20896600,NA,53,0.9821662825740117,0,0,0,18389000,0.3977289931869796,537954.716981132,1584452.8301886793,232867.9245283019,148094.3396226415,0.2752914603179057,-85248000,-1.8437979885368228,0.40855196279874556,356403.77358490566,48743700,124747700,0.3907382661163292,565433.962264151,67415.09433962264,0.01783371742598827,0.04351681626473451,37962.264150943396,872358.4905660377,0,-0.2451271584084084,0.45196496160917055,43.36978131212724,-7.646030003658983
