ar,sveitarfelag,hluti,name,y,is_percent
2002,Hafnarfjarðarkaupstaður,A og B-hluti,Skuldir sem hlutfall af tekjum,2.162629051880742,TRUE
2002,Hafnarfjarðarkaupstaður,A og B-hluti,Skuldir á íbúa,674842.8247137781,FALSE
2002,Hafnarfjarðarkaupstaður,A og B-hluti,Veltufjárhlutfall,0.9808013335657839,TRUE
2002,Hafnarfjarðarkaupstaður,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.04153160463420455,TRUE
2002,Hafnarfjarðarkaupstaður,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Hrunamannahreppur,A og B-hluti,Eiginfjárhlutfall,0.47728496817365756,TRUE
2002,Hrunamannahreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Hrunamannahreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.11032289473517827,TRUE
2002,Hrunamannahreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Hrunamannahreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5175723448986971,TRUE
2002,Hrunamannahreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,206965.19410977242,FALSE
2002,Hrunamannahreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.6119667684603858,TRUE
2002,Hrunamannahreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.00617084906077907,TRUE
2002,Hrunamannahreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Hrunamannahreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.8099681973660084,TRUE
2002,Hrunamannahreppur,A og B-hluti,Skuldir á íbúa,342990.62918340025,FALSE
2002,Hrunamannahreppur,A og B-hluti,Veltufjárhlutfall,0.9690260694670071,TRUE
2002,Hrunamannahreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.07371509139305653,TRUE
2002,Hrunamannahreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Hvalfjarðarsveit,A og B-hluti,Eiginfjárhlutfall,0.9049667424179508,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Hvalfjarðarsveit,A og B-hluti,Framlegð sem hlutfall af tekjum,0.06608846596519476,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.07336232828157033,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Launa- og launatengd gjöld á íbúa,20622.9802513465,FALSE
2002,Hvalfjarðarsveit,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.6404191221328436,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.04083044547449984,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Skuldir sem hlutfall af tekjum,0.31666236894571664,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Skuldir á íbúa,90393.1777378815,FALSE
2002,Hvalfjarðarsveit,A og B-hluti,Veltufjárhlutfall,3.9323192786008025,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.10871137554324241,TRUE
2002,Hvalfjarðarsveit,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Hveragerðisbær,A og B-hluti,Eiginfjárhlutfall,0.31012789702678956,TRUE
2002,Hveragerðisbær,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Hveragerðisbær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.08854296069759843,TRUE
2002,Hveragerðisbær,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Hveragerðisbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5048506026598897,TRUE
2002,Hveragerðisbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,176580.12820512822,FALSE
2002,Hveragerðisbær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.2307459490714598,TRUE
2002,Hveragerðisbær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.05124324845243312,TRUE
2002,Hveragerðisbær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Hveragerðisbær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.6352289615980558,TRUE
2002,Hveragerðisbær,A og B-hluti,Skuldir á íbúa,580110.5769230769,FALSE
2002,Hveragerðisbær,A og B-hluti,Veltufjárhlutfall,0.7541944501062807,TRUE
2002,Hveragerðisbær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.052529185808913324,TRUE
2002,Hveragerðisbær,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Hörgársveit,A og B-hluti,Eiginfjárhlutfall,0.8444249009874693,TRUE
2002,Hörgársveit,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Hörgársveit,A og B-hluti,Framlegð sem hlutfall af tekjum,0.07050033705340424,TRUE
2002,Hörgársveit,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Hörgársveit,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.18653949060730948,TRUE
2002,Hörgársveit,A og B-hluti,Launa- og launatengd gjöld á íbúa,34737.76223776224,FALSE
2002,Hörgársveit,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.0024717249644221405,TRUE
2002,Hörgársveit,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.002031683019998502,TRUE
2002,Hörgársveit,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Hörgársveit,A og B-hluti,Skuldir sem hlutfall af tekjum,0.24678863006516366,TRUE
2002,Hörgársveit,A og B-hluti,Skuldir á íbúa,46082.167832167834,FALSE
2002,Hörgársveit,A og B-hluti,Veltufjárhlutfall,2.893804347826087,TRUE
2002,Hörgársveit,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.06936746311137743,TRUE
2002,Hörgársveit,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Húnabyggð,A og B-hluti,Eiginfjárhlutfall,0.3012457801771825,TRUE
2002,Húnabyggð,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Húnabyggð,A og B-hluti,Framlegð sem hlutfall af tekjum,0.0602624869690434,TRUE
2002,Húnabyggð,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Húnabyggð,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.2907403470604757,TRUE
2002,Húnabyggð,A og B-hluti,Launa- og launatengd gjöld á íbúa,118886.42131979695,FALSE
2002,Húnabyggð,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.3027859506731396,TRUE
2002,Húnabyggð,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.13234183651477588,TRUE
2002,Húnabyggð,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Húnabyggð,A og B-hluti,Skuldir sem hlutfall af tekjum,1.7272175774633496,TRUE
2002,Húnabyggð,A og B-hluti,Skuldir á íbúa,686495.5583756345,FALSE
2002,Húnabyggð,A og B-hluti,Veltufjárhlutfall,1.310116587881833,TRUE
2002,Húnabyggð,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.029863041253653855,TRUE
2002,Húnabyggð,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Húnaþing vestra,A og B-hluti,Eiginfjárhlutfall,0.6367201681507407,TRUE
2002,Húnaþing vestra,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Húnaþing vestra,A og B-hluti,Framlegð sem hlutfall af tekjum,-0.013242551394716702,TRUE
2002,Húnaþing vestra,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Húnaþing vestra,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.45545180339275787,TRUE
2002,Húnaþing vestra,A og B-hluti,Launa- og launatengd gjöld á íbúa,223505.33536585365,FALSE
2002,Húnaþing vestra,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.6909631506258852,TRUE
2002,Húnaþing vestra,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.17081606981060707,TRUE
2002,Húnaþing vestra,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Húnaþing vestra,A og B-hluti,Skuldir sem hlutfall af tekjum,0.9453689775596197,TRUE
2002,Húnaþing vestra,A og B-hluti,Skuldir á íbúa,409560.21341463417,FALSE
2002,Húnaþing vestra,A og B-hluti,Veltufjárhlutfall,1.5016769423198255,TRUE
2002,Húnaþing vestra,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.01765145717326859,TRUE
2002,Húnaþing vestra,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Kaldrananeshreppur,A og B-hluti,Eiginfjárhlutfall,0.9233742491512145,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Kaldrananeshreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.08406113537117904,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5207860314653701,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,193425.37313432837,FALSE
2002,Kaldrananeshreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.6258342259207382,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.2313586553514048,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.3626307983851034,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Skuldir á íbúa,131380.59701492538,FALSE
2002,Kaldrananeshreppur,A og B-hluti,Veltufjárhlutfall,7.855295465706335,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.19104803493449782,TRUE
2002,Kaldrananeshreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Kjósarhreppur,A og B-hluti,Eiginfjárhlutfall,0.6067738821451312,TRUE
2002,Kjósarhreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Kjósarhreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.015854432891499324,TRUE
2002,Kjósarhreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Kjósarhreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4237751317587351,TRUE
2002,Kjósarhreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,155071.42857142858,FALSE
2002,Kjósarhreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.15205571870783396,TRUE
2002,Kjósarhreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.01942614493213747,TRUE
2002,Kjósarhreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Kjósarhreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.37989126121120725,TRUE
2002,Kjósarhreppur,A og B-hluti,Skuldir á íbúa,136750,FALSE
2002,Kjósarhreppur,A og B-hluti,Veltufjárhlutfall,1.2790464520441127,TRUE
2002,Kjósarhreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.017977617271212002,TRUE
2002,Kjósarhreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Kópavogsbær,A og B-hluti,Eiginfjárhlutfall,0.32931384467186275,TRUE
2002,Kópavogsbær,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Kópavogsbær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.13513312681874629,TRUE
2002,Kópavogsbær,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Kópavogsbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.46925676488973045,TRUE
2002,Kópavogsbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,139628.25737927627,FALSE
2002,Kópavogsbær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.3259743500226704,TRUE
2002,Kópavogsbær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.053267153412561864,TRUE
2002,Kópavogsbær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Kópavogsbær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.6931429370003621,TRUE
2002,Kópavogsbær,A og B-hluti,Skuldir á íbúa,534674.2003211066,FALSE
2002,Kópavogsbær,A og B-hluti,Veltufjárhlutfall,1.0140870689743826,TRUE
2002,Kópavogsbær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.14158251427555332,TRUE
2002,Kópavogsbær,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Langanesbyggð,A og B-hluti,Eiginfjárhlutfall,0.49934715840023775,TRUE
2002,Langanesbyggð,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Langanesbyggð,A og B-hluti,Framlegð sem hlutfall af tekjum,0.1707299306325845,TRUE
2002,Langanesbyggð,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Langanesbyggð,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.42371050592196857,TRUE
2002,Langanesbyggð,A og B-hluti,Launa- og launatengd gjöld á íbúa,183876.4880952381,FALSE
2002,Langanesbyggð,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.7152691091502077,TRUE
2002,Langanesbyggð,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.06631458702382333,TRUE
2002,Langanesbyggð,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Langanesbyggð,A og B-hluti,Skuldir sem hlutfall af tekjum,2.0973825803354136,TRUE
2002,Langanesbyggð,A og B-hluti,Skuldir á íbúa,942620.5357142857,FALSE
2002,Langanesbyggð,A og B-hluti,Veltufjárhlutfall,1.1515600832044375,TRUE
2002,Langanesbyggð,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.11209377017697797,TRUE
2002,Langanesbyggð,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Mosfellsbær,A og B-hluti,Eiginfjárhlutfall,0.2545229221806583,TRUE
2002,Mosfellsbær,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Mosfellsbær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.023050092441070518,TRUE
2002,Mosfellsbær,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Mosfellsbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5446988684047585,TRUE
2002,Mosfellsbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,165981.02166693026,FALSE
2002,Mosfellsbær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.767857736051473,TRUE
2002,Mosfellsbær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.07272593605092836,TRUE
2002,Mosfellsbær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Mosfellsbær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.9844916830265125,TRUE
2002,Mosfellsbær,A og B-hluti,Skuldir á íbúa,576329.5903843113,FALSE
2002,Mosfellsbær,A og B-hluti,Veltufjárhlutfall,0.40138220279961123,TRUE
2002,Mosfellsbær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,-0.026462924187430736,TRUE
2002,Mosfellsbær,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Múlaþing,A og B-hluti,Eiginfjárhlutfall,0.3570166566412449,TRUE
2002,Múlaþing,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Múlaþing,A og B-hluti,Framlegð sem hlutfall af tekjum,0.09077427551104844,TRUE
2002,Múlaþing,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Múlaþing,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.47392969616298636,TRUE
2002,Múlaþing,A og B-hluti,Launa- og launatengd gjöld á íbúa,204129.18434700614,FALSE
2002,Múlaþing,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.0430277453727514,TRUE
2002,Múlaþing,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.03595578782613022,TRUE
2002,Múlaþing,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Múlaþing,A og B-hluti,Skuldir sem hlutfall af tekjum,1.252187542083718,TRUE
2002,Múlaþing,A og B-hluti,Skuldir á íbúa,545800.5657708629,FALSE
2002,Múlaþing,A og B-hluti,Veltufjárhlutfall,0.7621712888476816,TRUE
2002,Múlaþing,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.06446752367369699,TRUE
2002,Múlaþing,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Mýrdalshreppur,A og B-hluti,Eiginfjárhlutfall,0.48310201874549386,TRUE
2002,Mýrdalshreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Mýrdalshreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.08525613227062243,TRUE
2002,Mýrdalshreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Mýrdalshreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4923568925680535,TRUE
2002,Mýrdalshreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,183519.0114068441,FALSE
2002,Mýrdalshreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.7594694420767724,TRUE
2002,Mýrdalshreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.018353196855731512,TRUE
2002,Mýrdalshreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Mýrdalshreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.9148535283298193,TRUE
2002,Mýrdalshreppur,A og B-hluti,Skuldir á íbúa,348929.6577946768,FALSE
2002,Mýrdalshreppur,A og B-hluti,Veltufjárhlutfall,0.8741391730298228,TRUE
2002,Mýrdalshreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.06426609643154436,TRUE
2002,Mýrdalshreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Norðurþing,A og B-hluti,Eiginfjárhlutfall,0.3802478552032283,TRUE
2002,Norðurþing,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Norðurþing,A og B-hluti,Framlegð sem hlutfall af tekjum,0.1985008374518362,TRUE
2002,Norðurþing,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Norðurþing,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.484389792507253,TRUE
2002,Norðurþing,A og B-hluti,Launa- og launatengd gjöld á íbúa,195131.53042409342,FALSE
2002,Norðurþing,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,2.1239463095739035,TRUE
2002,Norðurþing,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.09163015706691088,TRUE
2002,Norðurþing,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Norðurþing,A og B-hluti,Skuldir sem hlutfall af tekjum,2.363245765298966,TRUE
2002,Norðurþing,A og B-hluti,Skuldir á íbúa,1056279.348494161,FALSE
2002,Norðurþing,A og B-hluti,Veltufjárhlutfall,0.8249946323134729,TRUE
2002,Norðurþing,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.10200548400315729,TRUE
2002,Norðurþing,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Rangárþing eystra,A og B-hluti,Eiginfjárhlutfall,0.6563628418316889,TRUE
2002,Rangárþing eystra,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Rangárþing eystra,A og B-hluti,Framlegð sem hlutfall af tekjum,0.0900060059845983,TRUE
2002,Rangárþing eystra,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Rangárþing eystra,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4445347346695887,TRUE
2002,Rangárþing eystra,A og B-hluti,Launa- og launatengd gjöld á íbúa,150587.08891595615,FALSE
2002,Rangárþing eystra,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.4620883360927595,TRUE
2002,Rangárþing eystra,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.0109925557870424,TRUE
2002,Rangárþing eystra,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Rangárþing eystra,A og B-hluti,Skuldir sem hlutfall af tekjum,0.6923189338218914,TRUE
2002,Rangárþing eystra,A og B-hluti,Skuldir á íbúa,236580.3897685749,FALSE
2002,Rangárþing eystra,A og B-hluti,Veltufjárhlutfall,1.6074380698157247,TRUE
2002,Rangárþing eystra,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.08342259141304599,TRUE
2002,Rangárþing eystra,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Rangárþing ytra,A og B-hluti,Eiginfjárhlutfall,0.500519208927509,TRUE
2002,Rangárþing ytra,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Rangárþing ytra,A og B-hluti,Framlegð sem hlutfall af tekjum,0.02558405858864542,TRUE
2002,Rangárþing ytra,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Rangárþing ytra,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.37728926333309354,TRUE
2002,Rangárþing ytra,A og B-hluti,Launa- og launatengd gjöld á íbúa,135598.18308874912,FALSE
2002,Rangárþing ytra,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.7723428793023007,TRUE
2002,Rangárþing ytra,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.07657039908061392,TRUE
2002,Rangárþing ytra,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Rangárþing ytra,A og B-hluti,Skuldir sem hlutfall af tekjum,1.1191687554154304,TRUE
2002,Rangárþing ytra,A og B-hluti,Skuldir á íbúa,387222.22222222225,FALSE
2002,Rangárþing ytra,A og B-hluti,Veltufjárhlutfall,0.9340803160786493,TRUE
2002,Rangárþing ytra,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.005915821236768172,TRUE
2002,Rangárþing ytra,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Reykhólahreppur,A og B-hluti,Eiginfjárhlutfall,0.7421228142021818,TRUE
2002,Reykhólahreppur,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Reykhólahreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.06066180848277012,TRUE
2002,Reykhólahreppur,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Reykhólahreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5936708187890922,TRUE
2002,Reykhólahreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,335050,FALSE
2002,Reykhólahreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.1761627491605344,TRUE
2002,Reykhólahreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.021206925293515276,TRUE
2002,Reykhólahreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,NA,TRUE
2002,Reykhólahreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.4986187516372556,TRUE
2002,Reykhólahreppur,A og B-hluti,Skuldir á íbúa,279166.6666666667,FALSE
2002,Reykhólahreppur,A og B-hluti,Veltufjárhlutfall,2.526764589905363,TRUE
2002,Reykhólahreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.050999023600295304,TRUE
2002,Reykhólahreppur,A og B-hluti,Útsvar á íbúa,0,FALSE
2002,Reykjanesbær,A og B-hluti,Eiginfjárhlutfall,0.2672971065162122,TRUE
2002,Reykjanesbær,A og B-hluti,Fasteignaskattur á íbúa,0,FALSE
2002,Reykjanesbær,A og B-hluti,Framlegð sem hlutfall af tekjum,-0.16398315972211872,TRUE
2002,Reykjanesbær,A og B-hluti,Handbært fé á íbúa,0,TRUE
2002,Reykjanesbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4298405831597593,TRUE
2002,Reykjanesbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,160327.78641309316,FALSE
